"Device_ID","Device_Type","Operating_System","Department","Vulnerability","Threat","Attack","CPU_Usage","Memory_Usage","Network_Traffic","Failed_Logins","Open_Ports","Patch_Level","Firewall","Antivirus","User_Behaviour_Score","Risk_Score","Compromised","Attack_Probability","Attack_Result","Infection_Level","Threat_Severity"
"DEV0292",3,2,1,2,1,2,0.953838434520823,0.341810292876943,0.683491646831135,0.05,0.416666666666667,1,2,2,0.778687155503591,0.939393939393939,2,0.28,"Blocked","Medium","Critical"
"DEV0293",3,3,5,7,3,1,0.0849222277972905,0.678558515125949,0.419504816141303,0.9,0.75,1,2,1,0.710539502254886,0.747474747474748,1,0.25,"Blocked","Low","High"
"DEV0294",3,2,3,8,3,1,0.614776718514802,0.120646016632518,0.524481124730274,0.95,0.125,1,1,2,0.417070319024553,0.787878787878788,2,0.86,"Successful","High","High"
"DEV0295",4,4,1,1,2,3,0.401404917210236,0.943473544654694,0.403710542121772,0.9,0.25,2,1,1,0.0576248538500084,0.0202020202020202,2,0.77,"Successful","Low","Low"
"DEV0296",1,3,3,10,2,1,0.168213748118414,0.166084126792817,0.358418792961538,0.45,0.583333333333333,2,2,2,0.896442291631869,0.828282828282828,1,0.81,"Successful","Low","Critical"
"DEV0297",1,2,3,9,1,1,0.832915203211239,0.896830179582982,0.593664494027095,0.8,0,2,2,2,0.0175379989978287,0.828282828282828,1,0.94,"Successful","High","Critical"
"DEV0298",1,1,3,8,4,3,0.668213748118415,0.0167530432686513,0.0281182568460392,0.25,0.0416666666666667,2,2,2,0.708034073826625,0.101010101010101,1,0.28,"Blocked","Medium","Low"
"DEV0299",4,3,4,5,3,3,0.518564977420973,0.619862600940099,0.524792561119391,0.5,0.166666666666667,1,1,2,0.363287122097879,0.808080808080808,1,0.27,"Blocked","High","Critical"
"DEV0300",3,2,1,8,2,3,0.526593075765178,0.609617934193082,0.405334460436456,0.15,0.208333333333333,2,2,2,0.215132787706698,0.717171717171717,1,0.8,"Successful","Medium","High"
"DEV0301",1,3,4,1,1,1,0.715127947817361,0.630830420633964,0.310168398104687,0.9,0.5,1,2,1,0.028394855520294,0.555555555555556,1,0.79,"Successful","Low","Medium"
"DEV0302",1,3,2,2,2,1,0.867410938283994,0.437989634807762,0.875091762507508,0.65,0.375,2,1,1,0.882411892433606,0.282828282828283,1,0.21,"Blocked","Medium","Low"
"DEV0303",3,2,2,9,1,2,0.949071751128951,0.663372303242136,0.753231152537094,0.55,0.0416666666666667,2,1,2,0.846333723066645,0.777777777777778,1,0.78,"Successful","Medium","High"
"DEV0304",1,1,4,8,1,3,0.896638233818364,0.739423888152344,0.232843191778079,0,0.833333333333333,1,1,1,0.108902622348422,0.898989898989899,2,0.75,"Successful","High","Critical"
"DEV0305",3,2,2,3,2,2,0.816984445559458,0.815716524044835,0.314372789357774,0.1,0.375,1,2,2,0.99098045765826,0.646464646464647,2,0.67,"Successful","Medium","High"
"DEV0306",3,1,2,7,2,1,0.150652282990467,0.609738459684223,0.974106288790514,0.15,0,2,1,2,0.828795724068816,0.464646464646465,2,0.56,"Blocked","Medium","Medium"
"DEV0307",1,1,1,1,2,2,0.723281485198194,0.650355550198867,0.285564923364403,0,0.875,1,2,1,0.299649240020044,0.0707070707070707,1,0.32,"Blocked","Low","Low"
"DEV0308",4,2,2,1,1,2,0.644505770195685,0.253706158852597,0.735723978377416,0.45,0.708333333333333,2,1,2,0.211458159345248,0.585858585858586,2,0.21,"Blocked","Low","Medium"
"DEV0309",3,3,4,10,4,3,0.688660311088811,0.727973966493913,0.399216959935933,0.9,0.916666666666667,1,1,1,0.965091030566227,0.474747474747475,1,0.54,"Blocked","Medium","Medium"
"DEV0310",4,4,1,7,3,2,0.183517310587055,0.279980715921417,0.405601405912842,0,0,2,1,1,0.730248872557207,0.121212121212121,2,0.57,"Blocked","Low","Low"
"DEV0311",2,1,2,8,3,3,0.121801304565981,0.738339158732072,0.223099681889974,0.45,0.291666666666667,1,1,2,0.0190412560547854,0.141414141414141,1,0.49,"Blocked","Low","Low"
"DEV0312",3,4,3,4,2,2,0.567109884596086,0.0966614438953839,0.937401285787378,0.2,0.666666666666667,1,2,2,0.672122933021547,0.131313131313131,2,0.55,"Blocked","Low","Low"
"DEV0313",1,4,3,10,4,2,0.80017561465128,0.59021333011932,0.560807954975196,0.45,0.166666666666667,1,2,1,0.399699348588609,0.353535353535354,2,0.73,"Successful","High","Low"
"DEV0314",3,1,5,10,1,2,0.843201204214752,0.219717970350729,0.902164482904367,0.5,1,2,2,1,0.88174377818607,0.252525252525253,2,0.24,"Blocked","Low","Low"
"DEV0315",2,3,2,5,4,2,0.706598093326643,0.76449319030975,0.460903610437568,0.95,0.25,2,2,2,0.0749958242859529,0.929292929292929,1,0.47,"Blocked","Medium","Critical"
"DEV0316",1,4,2,1,4,3,0.888108379327647,0.9930095215138,0.382599604030877,0.6,0.5,2,2,2,0.663103390679806,0.585858585858586,2,0.8,"Successful","Low","Medium"
"DEV0317",1,2,3,6,4,3,0.657049673858505,0.523080631553574,0.383200231352746,0.85,0.25,2,2,1,0.771504927342576,0.292929292929293,1,0.83,"Successful","High","Low"
"DEV0318",1,3,1,6,1,1,0.147767185148018,0.749427503917078,0.730941205258826,0.5,0.833333333333333,1,2,1,0.803574411224319,0.303030303030303,2,0.38,"Blocked","Low","Low"
"DEV0319",4,4,4,1,4,1,0.522579026593076,0.844281065445342,0.678464173692523,0.4,0.708333333333333,1,2,2,0.189744446300317,0.757575757575758,2,0.47,"Blocked","Medium","High"
"DEV0320",3,2,2,9,4,1,0.275213246362268,0.107870314571532,0.873467844192824,0,0.0416666666666667,2,2,1,0.238516786370469,0.646464646464647,2,0.84,"Successful","Low","High"
"DEV0321",3,2,2,3,4,1,0.100225790265931,0.334217186935037,0.0332124663537472,0.85,0.416666666666667,2,2,1,0.810255553699683,0.171717171717172,1,0.84,"Successful","High","Low"
"DEV0322",2,3,5,4,4,1,0.0289764174611139,0.0133783295166928,0.192556670300091,0.9,0.75,2,2,2,0.464339402037749,0.121212121212121,2,0.42,"Blocked","Low","Low"
"DEV0323",3,2,2,7,1,1,0.560963371801305,0.576955526093769,0.599426067225769,0.4,0.666666666666667,2,2,2,0.38132620678136,0.363636363636364,2,0.31,"Blocked","High","Low"
"DEV0324",3,1,1,6,4,1,0.755644756648269,0.270338676630107,0.623473405556915,0.8,0.375,2,2,2,0.856689493903457,0.464646464646465,2,0.73,"Successful","Low","Medium"
"DEV0325",2,2,5,6,2,3,0.896387355745108,0.512956490297698,0.816274775877027,0.2,0.291666666666667,2,2,2,0.951060631367964,0.333333333333333,1,0.28,"Blocked","High","Low"
"DEV0326",4,3,1,6,4,2,0.76254390366282,0.686874774014704,0.475919293484306,0,0.166666666666667,1,2,1,0.200434274260899,0.404040404040404,2,0.23,"Blocked","Low","Medium"
"DEV0327",3,2,1,6,1,1,0.269317611640743,0.141255875617693,0.810691166329277,1,0.5,2,2,1,0.879572406881577,0.929292929292929,1,0.95,"Successful","Medium","Critical"
"DEV0328",1,1,2,3,2,3,0.731435022579027,0.612269494998192,0.18090005116455,0.35,0.625,2,1,1,0.154000334057124,0.0606060606060606,1,0.23,"Blocked","Medium","Low"
"DEV0329",3,1,1,7,1,3,0.0339939789262419,0.884898155959986,0.987364580784375,0.75,0.583333333333333,1,2,2,0.868381493235343,0.707070707070707,2,0.45,"Blocked","Low","High"
"DEV0330",1,1,1,2,2,3,0.613396889111892,0.266963962878149,0.976152870776144,0.2,0.708333333333333,1,1,1,0.436779689326875,0.454545454545455,1,0.89,"Successful","Medium","Medium"
"DEV0331",2,4,3,7,1,1,0.968389362769694,0.122453898999638,0.260561030409539,0.2,0.5,1,2,2,0.816769667613162,0.818181818181818,1,0.66,"Successful","Medium","Critical"
"DEV0332",1,3,3,8,3,2,0.622303060712494,0.247318307822104,0.542700153493649,0.5,0.291666666666667,1,2,1,0.452480374143979,0.181818181818182,1,0.41,"Blocked","Low","Low"
"DEV0333",3,4,5,5,4,1,0.285248369292524,0.904302760033747,0.162836740595733,0.65,0.541666666666667,2,2,2,0.805411725405044,0.696969696969697,1,0.75,"Successful","Medium","High"
"DEV0334",3,3,1,8,3,2,0.33429503261415,0.610582138122213,0.346695437456899,0.85,0.833333333333333,2,2,2,0.501753799899783,0.313131313131313,1,0.83,"Successful","Medium","Low"
"DEV0335",3,3,2,9,1,3,0.87393376818866,0.142581656020248,0.62763330589727,0.15,0.25,2,1,1,0.63704693502589,0.171717171717172,1,0.44,"Blocked","Medium","Low"
"DEV0336",3,2,4,9,2,2,0.227420973406924,0.707002531035314,0.758547816608458,0.6,0.625,1,1,2,0.99181560046768,0.555555555555556,1,0.57,"Blocked","Low","Medium"
"DEV0337",2,1,5,5,4,1,0.734320120421475,0.162950464023141,0.0451805218784063,0.95,1,1,2,2,0.547519625856022,0.474747474747475,1,0.72,"Successful","Medium","Medium"
"DEV0338",4,3,3,3,3,1,0.370170597089814,0.998433168615162,0.893288545814517,0.05,0.25,1,1,2,0.0663103390679806,0.424242424242424,1,0.68,"Successful","Medium","Medium"
"DEV0339",3,3,5,1,3,3,0.952709483191169,0.805471857297818,0.887082063488532,0.3,0.416666666666667,2,2,1,0.883915149490563,0.414141414141414,2,0.68,"Successful","High","Medium"
"DEV0340",3,2,1,5,2,2,0.991219267436026,0.421116066047969,0.794340755900607,0.75,0.5,1,1,1,0.179555704025388,0.878787878787879,2,0.93,"Successful","Medium","Critical"
"DEV0341",3,1,5,10,3,2,0.482940291018565,0.467518380137399,0.146842257468912,0.85,0.416666666666667,2,1,1,0.868715550359111,0.848484848484849,1,0.51,"Blocked","Low","Critical"
"DEV0342",1,3,2,2,1,2,0.612644254892122,0.389899963842353,0.872266589549085,0.1,0.541666666666667,2,1,1,0.205445131117421,0.0606060606060606,2,0.29,"Blocked","Medium","Low"
"DEV0343",1,4,3,6,4,2,0.381209232313096,0.0324213571170302,0.669365782039018,0.15,0.375,2,2,1,0.776014698513446,0.505050505050505,1,0.59,"Blocked","Low","Medium"
"DEV0344",4,2,5,7,4,2,0.370421475163071,0.660479691454743,0.000667363690966114,0.7,0.458333333333333,2,2,2,0.927843661266077,0.0202020202020202,1,0.37,"Blocked","Low","Low"
"DEV0345",1,2,4,6,2,3,0.959734069242348,0.933831505363384,0.367294730051387,0.8,0.541666666666667,1,1,2,0.833305495239686,0.565656565656566,1,0.56,"Blocked","Medium","Medium"
"DEV0346",4,4,2,4,1,1,0.620546914199699,0.258045076533687,0.54129868974262,0,0,2,2,1,0.896108234508101,0.303030303030303,2,0.48,"Blocked","High","Low"
"DEV0347",3,4,1,9,1,2,0.985950827897642,0.00626732553935157,0.00783040064066913,0.5,0.875,1,1,2,0.667112076165024,0.373737373737374,2,0.94,"Successful","Low","Low"
"DEV0348",3,3,1,1,1,2,0.328901154039137,0.822345426057611,0.407959424287589,0.5,0.833333333333333,2,1,2,0.17554701854017,0.575757575757576,2,0.49,"Blocked","Medium","Medium"
"DEV0349",2,3,4,10,3,1,0.625188158554942,0.24430517054357,0.602095521989634,0.45,0.333333333333333,2,1,2,0.0611324536495741,0.626262626262626,2,0.37,"Blocked","Medium","High"
"DEV0350",3,3,2,10,4,3,0.903286502759659,0.0982282752802218,0.230618646141526,0.1,0.583333333333333,2,2,2,0.14280942041089,0.616161616161616,2,0.67,"Successful","Medium","High"
"DEV0351",3,1,4,5,4,2,0.567360762669343,0.0641195612872122,0.134318065535114,0.7,0.875,2,1,2,0.319358610322365,0.505050505050505,1,0.3,"Blocked","Low","Medium"
"DEV0352",3,2,3,9,3,1,0.804064224786754,0.555743039652887,0.831957822614731,0.8,0.25,1,2,1,0.370970435944547,0.323232323232323,2,0.93,"Successful","Low","Low"
"DEV0353",2,3,1,1,3,3,0.771700953336679,0.285042786549355,0.821836139968411,0.8,0.958333333333333,2,1,2,0.249540671454819,0.484848484848485,2,0.59,"Blocked","Low","Medium"
"DEV0354",4,3,3,1,3,2,0.0227044656297039,0.0262745570688201,0.328988054189932,0.05,0.666666666666667,1,2,2,0.0228829129781193,0.444444444444444,1,0.32,"Blocked","Low","Medium"
"DEV0355",3,2,1,9,3,2,0.249498243853487,0.535374231649994,0.00627321869508153,0.5,0.875,1,2,1,0.754802071154168,0.878787878787879,1,0.67,"Successful","Low","Critical"
"DEV0356",2,3,2,10,4,2,0.277094831911691,0.714716162468362,0.221431272662559,0.15,0,1,2,2,0.690162017705028,0.707070707070707,1,0.94,"Successful","Medium","High"
"DEV0357",3,4,3,9,3,3,0.691169091821375,0.369410630348319,0.447511845705515,0.3,0.666666666666667,1,1,2,0.0272256555871054,0.343434343434343,1,0.7,"Successful","Low","Low"
"DEV0358",4,3,4,2,1,3,0.0743853487205218,0.411353501265518,0.525281961159433,0.95,0.333333333333333,1,1,2,0.469851344579923,0.555555555555556,1,0.51,"Blocked","High","Medium"
"DEV0359",4,3,1,2,4,1,0.159683893627697,0.281306496323973,0.145396302805152,0.7,0.958333333333333,2,1,2,0.697010188742275,0.95959595959596,1,0.44,"Blocked","Low","Critical"
"DEV0360",2,3,2,5,2,3,0.500376317109885,0.938170423044474,0.550641781416146,0.4,0.5,1,1,1,0.0429263404042091,0.525252525252525,1,0.83,"Successful","Medium","Medium"
"DEV0361",1,2,1,9,4,1,0.38233818364275,0.434976497529227,0.870220007563455,0.7,0.833333333333333,2,2,2,0.718222816101553,0.95959595959596,1,0.31,"Blocked","Medium","Critical"
"DEV0362",3,2,4,3,1,2,0.492599096838936,0.142581656020248,0.951593886948591,0.2,0.458333333333333,1,2,2,0.40671454818774,0.515151515151515,1,0.34,"Blocked","Low","Medium"
"DEV0363",3,4,3,1,1,3,0.787380832915203,0.606243220441123,0.232754209952617,0.4,0.625,1,2,2,0.756472356773008,0.646464646464647,2,0.87,"Successful","High","High"
"DEV0364",3,4,5,2,2,3,0.793276467636729,0.113414487164035,0.209218517117879,0.1,0.291666666666667,2,1,2,0.482879572406882,0.373737373737374,1,0.43,"Blocked","Medium","Low"
"DEV0365",1,3,2,9,4,2,0.221525338685399,0.195974448595878,0.825217449335973,0.85,0.416666666666667,2,2,2,0.0554534825455153,0.393939393939394,2,0.47,"Blocked","Low","Low"
"DEV0366",3,2,5,6,4,3,0.11979427997993,0.908280101241413,0.89566880964563,0.2,0.291666666666667,1,2,2,0.800066811424754,0.424242424242424,2,0.79,"Successful","Low","Medium"
"DEV0367",1,1,5,3,3,1,0.803437029603613,0.0189225021091961,0.319266789758192,0.95,0.0833333333333333,1,1,1,0.861867379321864,0.313131313131313,2,0.35,"Blocked","Low","Low"
"DEV0368",3,1,3,4,4,3,0.101605619668841,0.548029408219838,0.632860988143172,0.9,0.958333333333333,2,1,2,0.479037915483548,0.686868686868687,2,0.21,"Blocked","Medium","High"
"DEV0369",2,3,1,7,4,3,0.692674360260913,0.177172471977823,0.551375881476209,0.8,0.0416666666666667,2,2,1,0.0305662268247871,0.0404040404040404,1,0.5,"Blocked","Low","Low"
"DEV0370",3,3,5,1,4,2,0.39136979427998,0.0392913101120887,0.215202544880208,0.9,1,1,1,1,0.238349757808585,0.777777777777778,1,0.56,"Blocked","Low","High"
"DEV0371",4,1,4,9,3,2,0.925363773206222,0.0283234904182234,0.928302894133873,0,0.791666666666667,1,2,1,0.115583764823785,0.717171717171717,2,0.52,"Blocked","Low","High"
"DEV0372",4,4,2,4,4,1,0.0519317611640743,0.759310594190671,0.743910306319934,0.85,0.166666666666667,2,1,1,0.26106564222482,0.242424242424242,1,0.46,"Blocked","Low","Low"
"DEV0373",1,2,1,10,4,1,0.986327145007526,0.737495480294082,0.246969056570196,0.65,0.291666666666667,2,1,1,0.255386671120762,0.868686868686869,1,0.85,"Successful","Medium","Critical"
"DEV0374",1,3,1,1,4,1,0.803687907676869,0.203567554537785,0.437212199408271,0.6,0.916666666666667,2,2,2,0.913646233505929,0.535353535353535,2,0.54,"Blocked","Medium","Medium"
"DEV0375",3,4,1,8,2,1,0.281485198193678,0.969507050741232,0.965675260827976,0.3,1,1,2,2,0.146651077334224,0.232323232323232,1,0.6,"Blocked","Medium","Low"
"DEV0376",4,3,5,1,3,2,0.332538886101355,0.656502350247077,0.749449424954953,0.5,0.916666666666667,2,1,2,0.381493235343244,0.191919191919192,2,0.92,"Successful","High","Low"
"DEV0377",2,2,1,1,2,3,0.652282990466633,0.125949138242738,0.838008586746157,0.85,0.458333333333333,2,1,1,0.254217471187573,0.939393939393939,2,0.78,"Successful","Low","Critical"
"DEV0378",3,2,5,10,3,2,0.0837932764676367,0.853079426298662,0.893221809445421,0.2,0.333333333333333,2,1,1,0.618506764656756,0.151515151515152,2,0.36,"Blocked","High","Low"
"DEV0379",3,3,5,3,3,3,0.941796287004516,0.187899240689406,0.900629546415145,0.65,0.166666666666667,2,1,1,0.692333389009521,0.464646464646465,1,0.43,"Blocked","Low","Medium"
"DEV0380",1,4,2,4,3,1,0.355368790767687,0.489212968542847,0.85653905189865,0,0.541666666666667,2,1,1,0.658927676632704,0.484848484848485,2,0.93,"Successful","Medium","Medium"
"DEV0381",3,4,4,5,2,1,0.578901154039137,0.190550801494516,0.0115009009409828,0.85,0.75,1,1,1,0.0638049106397194,0.686868686868687,1,0.64,"Successful","Medium","High"
"DEV0382",1,1,2,4,1,2,0.754390366281987,0.72592503314451,0.832513959023869,0.4,0.958333333333333,1,1,2,0.672791047269083,0.545454545454545,1,0.77,"Successful","Low","Medium"
"DEV0383",1,3,5,7,3,3,0.255519317611641,0.784982523803784,0.432696371766067,0.95,1,2,2,1,0.430098546851512,0.171717171717172,1,0.48,"Blocked","High","Low"
"DEV0384",1,1,4,4,2,2,0.896011038635223,0.946366156442087,0.140902720619313,0.3,0.708333333333333,2,2,2,0.0664773676298648,0.555555555555556,2,0.78,"Successful","Low","Medium"
"DEV0385",1,1,4,6,4,2,0.157802308078274,0.512594913824274,0.0704736057660223,0.3,0.916666666666667,1,2,2,0.380157006848171,0.797979797979798,1,0.6,"Blocked","High","High"
"DEV0386",2,1,1,3,2,3,0.913196186653287,0.280703868868266,0.0561920227793473,0,0.75,2,2,2,0.755470185401704,0.343434343434343,1,0.89,"Successful","Low","Low"
"DEV0387",2,3,1,3,1,1,0.920471650777722,0.687718452452694,0.776121727137232,0.7,0.916666666666667,2,2,1,0.692500417571405,0.868686868686869,2,0.34,"Blocked","Low","Critical"
"DEV0388",2,2,2,2,1,3,0.653286502759659,0.188381342653971,0.691322047471804,0.75,0.916666666666667,1,2,2,0.884249206614331,0.727272727272727,1,0.41,"Blocked","High","High"
"DEV0389",2,1,3,8,2,3,0.996864024084295,0.779920453175847,0.889373345494183,0.25,0.875,2,2,1,0.127609821279439,0.414141414141414,1,0.27,"Blocked","Low","Medium"
"DEV0390",4,3,5,9,1,2,0.662694430506774,0.731228154754731,0.10123907191956,0.55,0.833333333333333,1,2,2,0.981960915316519,0.848484848484849,1,0.36,"Blocked","Low","Critical"
"DEV0391",2,3,1,6,1,3,0.146011038635223,0.597926961552368,0.267879785553801,0.7,0.791666666666667,1,2,1,0.835142809420411,0.414141414141414,2,0.93,"Successful","High","Medium"
"DEV0392",4,3,1,4,2,3,0.72215253386854,0.572255031939255,0.390785931973394,0.45,0.583333333333333,1,2,1,0.0938700517788543,0.353535353535354,1,0.42,"Blocked","Medium","Low"
"DEV0393",4,4,5,9,3,1,0.54390366281987,0.673014342533446,0.30387293395324,0.1,0.333333333333333,1,2,2,0.759144813763153,0.191919191919192,2,0.74,"Successful","Medium","Low"
"DEV0394",4,1,5,8,2,3,0.980180632212745,0.586597565385079,0.774609036104376,0.05,0.541666666666667,2,2,2,0.126774678470018,0.717171717171717,2,0.79,"Successful","Low","High"
"DEV0395",3,4,3,8,3,1,0.0565730055193176,0.122453898999638,0.0516539496807777,0.95,0.333333333333333,1,1,2,0.17554701854017,0.0606060606060606,1,0.28,"Blocked","Medium","Low"
"DEV0396",4,3,3,3,2,2,0.140115403913698,0.666505966011812,0.956265432785354,0.9,0.458333333333333,2,1,1,0.671621847335894,0.212121212121212,2,0.38,"Blocked","High","Low"
"DEV0397",4,4,5,3,4,1,0.527596588058204,0.47547306255273,0.785487064267123,0,0.625,1,1,1,0.0227158844162352,0.939393939393939,2,0.4,"Blocked","Medium","Critical"
"DEV0398",4,4,4,4,1,2,0.684897139989965,0.584428106544534,0.681445064845505,0.4,0.0833333333333333,2,2,2,0.306664439619175,0.191919191919192,1,0.28,"Blocked","Medium","Low"
"DEV0399",2,3,2,9,2,1,0.378700451580532,0.268892370736411,0.928191666852045,0.6,0.833333333333333,2,1,2,0.155002505428428,0.474747474747475,2,0.29,"Blocked","Low","Medium"
"DEV0400",1,2,3,9,4,3,0.358379327646764,0.702181511389659,0.41647943407559,0.55,0.375,1,1,1,0.896275263069985,0,2,0.94,"Successful","Low","Low"
"DEV0401",4,2,2,5,3,1,0.494982438534872,0.0959382909485356,0.0437790581273775,0.75,0.125,1,2,1,0.369634207449474,0.464646464646465,2,0.94,"Successful","Low","Medium"
"DEV0402",4,4,2,8,3,2,0.891244355243352,0.109798722429794,0.852735078860143,0.05,0.291666666666667,2,2,2,0.065141139134792,0.202020202020202,1,0.3,"Blocked","Low","Low"
"DEV0403",4,2,1,5,2,2,0.999623682890115,0.121128118597083,0.0341467755210998,0.9,0.291666666666667,1,2,1,0.428261232670787,0.575757575757576,1,0.88,"Successful","Low","Medium"
"DEV0404",3,1,5,6,2,1,0.962493728048169,0.668554899361215,0.0656463417347007,0.85,0.25,2,2,2,0.646233505929514,0.777777777777778,2,0.63,"Successful","Medium","High"
"DEV0405",3,3,5,1,3,1,0.0792774711490216,0.825961190791852,0.873779280581941,0.9,0.625,1,1,1,0.914982462001002,0.747474747474748,1,0.5,"Blocked","Low","High"
"DEV0406",4,4,4,9,3,3,0.0324887104867035,0.976015427262866,0.290948323804863,0.25,0.0833333333333333,2,2,2,0.651745448471689,0.888888888888889,2,0.54,"Blocked","High","Critical"
"DEV0407",1,4,5,1,4,1,0.667461113898645,0.0966614438953839,0.911374101839699,0.85,0.375,2,2,1,0.212460330716553,0.101010101010101,1,0.73,"Successful","Medium","Low"
"DEV0408",4,4,2,9,2,2,0.0472905168088309,0.496685548993612,0.177830178186105,0.25,0,2,2,1,0.81342909637548,0.545454545454545,2,0.26,"Blocked","High","Medium"
"DEV0409",1,1,3,6,2,3,0.968013045659809,0.343015547788357,0.644717816386003,0.85,0.583333333333333,1,2,1,0.749791214297645,0.202020202020202,1,0.45,"Blocked","Low","Low"
"DEV0410",3,4,1,9,1,2,0.291896638233818,0.338074002651561,0.545992481035748,0.3,0.708333333333333,1,1,2,0.818272924670119,0.515151515151515,2,0.71,"Successful","High","Medium"
"DEV0411",2,1,3,10,1,3,0.269568489713999,0.837290586959142,0.595488621449069,0.9,1,1,2,2,0.582762652413563,0.575757575757576,1,0.44,"Blocked","Medium","Medium"
"DEV0412",1,4,2,2,3,2,0.485574510787757,0.703266240809931,0.296665406090806,0.75,0.333333333333333,1,2,1,0.545682311675297,0.242424242424242,1,0.82,"Successful","High","Low"
"DEV0413",1,4,2,5,4,3,0.204967385850477,0.629143063757985,0.266656285453696,0.7,0.833333333333333,1,1,2,0.347753465842659,0.272727272727273,2,0.36,"Blocked","Medium","Low"
"DEV0414",1,2,4,9,4,3,0.227671851480181,0.90104857177293,0.152448112473027,0.8,0.0833333333333333,1,1,1,0.0489393686320361,0.191919191919192,1,0.57,"Blocked","Low","Low"
"DEV0415",2,2,4,7,3,3,0.519066733567486,0.743039652886585,0.632527306297689,0.05,0.166666666666667,2,2,2,0.246033071655253,0.575757575757576,2,0.41,"Blocked","Low","Medium"
"DEV0416",3,2,3,4,4,2,0.365278474661315,0.483066168494637,0.173848241496674,0.3,0,1,1,2,0.63053282111241,0.555555555555556,2,0.34,"Blocked","Medium","Medium"
"DEV0417",2,1,4,5,3,1,0.904415454089313,0.629986742195975,0.325072853869597,0.5,0.375,1,1,2,0.0347419408718892,0.696969696969697,1,0.91,"Successful","Medium","High"
"DEV0418",3,3,4,5,1,1,0.240466633216257,0.702543087863083,0.323471181011278,0.1,0.208333333333333,1,1,1,0.648738934357775,0.858585858585859,1,0.44,"Blocked","Low","Critical"
"DEV0419",3,2,3,7,3,1,0.365027596588058,0.440882246595155,0.979667652881899,0.05,0.0833333333333333,1,2,2,0.0664773676298648,0.545454545454545,1,0.56,"Blocked","High","Medium"
"DEV0420",4,1,1,6,2,1,0.982313095835424,0.324454622152585,0.431495117122328,1,0.833333333333333,1,1,1,0.0322365124436279,0.232323232323232,1,0.22,"Blocked","Low","Low"
"DEV0421",4,2,2,7,3,2,0.151028600100351,0.0137399059901169,0.326096144862412,0.85,0.666666666666667,1,2,1,0.653415734090529,0.232323232323232,1,0.61,"Successful","High","Low"
"DEV0422",3,2,1,2,3,1,0.193928750627195,0.255875617693142,0.791626810224012,0.35,0.5,1,2,1,0.871220978787373,0.333333333333333,1,0.68,"Successful","Medium","Low"
"DEV0423",3,4,1,6,2,2,0.527972905168088,0.271302880559238,0,0.75,0.625,2,1,1,0.963921830633038,0.676767676767677,2,0.65,"Successful","Medium","High"
"DEV0424",4,2,5,4,4,3,0.40805318615153,0.31782572013981,0.382688585856339,0.65,0.416666666666667,2,1,1,0.54417905461834,0.181818181818182,2,0.44,"Blocked","High","Low"
"DEV0425",3,1,3,7,2,3,0.0198193677872554,0.0840062673255394,0.691322047471804,0.2,0,1,1,2,0.72707532988141,0.0202020202020202,1,0.87,"Successful","Medium","Low"
"DEV0426",4,3,5,5,1,3,0.424862017059709,0.908762203205978,0.782639645852335,0.8,0.666666666666667,2,1,2,0.132286621012193,0.636363636363636,1,0.67,"Successful","Low","High"
"DEV0427",2,1,5,7,3,2,0.0682388359257401,0.352657587079667,0.103619335750673,1,1,2,1,2,0.558543510940371,0.232323232323232,2,0.43,"Blocked","Medium","Low"
"DEV0428",1,4,2,9,4,3,0.890366281986954,0.939014101482464,0.934509376459858,0.55,0.625,1,1,2,0.60881910806748,0.262626262626263,2,0.49,"Blocked","High","Low"
"DEV0429",3,3,3,7,3,3,0.862393376818866,0.980233819452814,0.79467443774609,0.2,0.458333333333333,2,2,2,0.0136963420744947,0.0505050505050505,1,0.32,"Blocked","High","Low"
"DEV0430",3,3,4,7,1,2,0.294656297039639,0.128841750030131,0.4431962271706,0.65,0.708333333333333,1,1,2,0.832136295306497,0.515151515151515,1,0.85,"Successful","Medium","Medium"
"DEV0431",4,3,5,9,3,2,0.677245358755645,0.555019886706038,0.0602629412942406,0.55,0.416666666666667,2,1,2,0.85435109403708,0.95959595959596,2,0.91,"Successful","High","Critical"
"DEV0432",2,4,2,7,2,2,0.0999749121926743,0.573942388815235,0.724134095610971,0.55,0.708333333333333,1,1,2,0.721730415901119,0.868686868686869,2,0.62,"Successful","Low","Critical"
"DEV0433",1,1,5,2,2,3,0.0129202207727045,0.235988911654815,0.397481814339421,0,0.958333333333333,2,2,2,0.575079338566895,0.737373737373737,2,0.45,"Blocked","High","High"
"DEV0434",4,3,5,1,1,1,0.872052182639237,0.671085934675184,0.54583676284119,0.3,0,2,2,1,0.343243694671789,0.212121212121212,2,0.95,"Successful","High","Low"
"DEV0435",1,2,3,7,3,3,0.732187656798796,0.813064963239725,0.651725135141147,0.6,0.5,2,1,2,0.310506096542509,0.474747474747475,2,0.38,"Blocked","Low","Medium"
"DEV0436",3,1,2,1,3,2,0.913321625689915,0.0781005182596119,0.681044646630926,0.15,0.125,1,1,2,0.992817771838985,0.202020202020202,2,0.66,"Successful","Low","Low"
"DEV0437",1,4,5,9,2,2,0.00865529352734573,0.688562130890683,0.421395679932374,0.3,0.958333333333333,2,1,2,0.795724068815768,0.484848484848485,2,0.28,"Blocked","Medium","Medium"
